,cat_id,mean,Forecast Date,Timestep
47,2004700071.0,22.989093959731544,05/30/2019,05/30/2019
48,2004700073.0,21.888807363927427,05/30/2019,05/30/2019
49,2004700074.0,18.46421875,05/30/2019,05/30/2019
50,2004700075.0,15.361379443585781,05/30/2019,05/30/2019
51,2004700076.0,21.86449115044248,05/30/2019,05/30/2019
52,2004700078.0,19.74458661417323,05/30/2019,05/30/2019
53,2004700079.0,22.068552141527,05/30/2019,05/30/2019
54,2004700080.0,13.674957627118644,05/30/2019,05/30/2019
55,2004700081.0,13.987894846217788,05/30/2019,05/30/2019
56,2004700082.0,13.0625,05/30/2019,05/30/2019
57,2004700083.0,17.331660583941606,05/30/2019,05/30/2019
58,2004700084.0,22.16432119205298,05/30/2019,05/30/2019
59,2004700088.0,6.779777486910994,05/30/2019,05/30/2019
60,2004700090.0,3.6875,05/30/2019,05/30/2019
61,2004700091.0,3.6875,05/30/2019,05/30/2019
62,2004700092.0,3.767552182163188,05/30/2019,05/30/2019
63,2004700093.0,6.44018644379133,05/30/2019,05/30/2019
64,2004700095.0,12.591702841357538,05/30/2019,05/30/2019
65,2004700096.0,24.931365030674847,05/30/2019,05/30/2019
66,2004700097.0,21.45525220372184,05/30/2019,05/30/2019
67,2004700098.0,26.164826685660017,05/30/2019,05/30/2019
68,2004700099.0,23.92645094706168,05/30/2019,05/30/2019
69,2004700100.0,21.639605409927494,05/30/2019,05/30/2019
70,2004700101.0,25.95742430988424,05/30/2019,05/30/2019
71,2004700103.0,17.263297872340427,05/30/2019,05/30/2019
72,2004700105.0,25.31121575342466,05/30/2019,05/30/2019
73,2004700106.0,20.987625838926174,05/30/2019,05/30/2019
74,2004700107.0,16.375,05/30/2019,05/30/2019
75,2004700109.0,4.256064690026954,05/30/2019,05/30/2019
76,2004700111.0,5.833881578947368,05/30/2019,05/30/2019
77,2004700113.0,8.816810344827585,05/30/2019,05/30/2019
78,2004700114.0,9.3125,05/30/2019,05/30/2019
79,2004700115.0,9.303765527950311,05/30/2019,05/30/2019
80,2004700116.0,9.3125,05/30/2019,05/30/2019
81,2004700117.0,9.3125,05/30/2019,05/30/2019
82,2004700120.0,9.3125,05/30/2019,05/30/2019
83,2004700121.0,12.312451248049921,05/30/2019,05/30/2019
84,2004700123.0,8.64456106870229,05/30/2019,05/30/2019
85,2004700124.0,5.429708672086721,05/30/2019,05/30/2019
86,2004700125.0,11.893703959484347,05/30/2019,05/30/2019
87,2004700126.0,9.3125,05/30/2019,05/30/2019
88,2004700127.0,14.147025939177102,05/30/2019,05/30/2019
89,2004700129.0,11.078463558765595,05/30/2019,05/30/2019
90,2004700130.0,8.28713325183374,05/30/2019,05/30/2019
91,2004700131.0,7.9375,05/30/2019,05/30/2019
92,2004700132.0,7.517070925392251,05/30/2019,05/30/2019
93,2004700133.0,7.9375,05/30/2019,05/30/2019
94,2004700134.0,11.2446608040201,05/30/2019,05/30/2019
95,2004700135.0,16.375,05/30/2019,05/30/2019
96,2004700136.0,16.574975091331783,05/30/2019,05/30/2019
97,2004700137.0,30.224176864801866,05/30/2019,05/30/2019
98,2004700138.0,52.4375,05/30/2019,05/30/2019
99,2004700139.0,48.618595825426944,05/30/2019,05/30/2019
100,2004700141.0,30.17201903807615,05/30/2019,05/30/2019
101,2004700142.0,52.4375,05/30/2019,05/30/2019
102,2004700143.0,39.76195436507936,05/30/2019,05/30/2019
103,2004700145.0,9.840360548271752,05/30/2019,05/30/2019
104,2004700146.0,7.9375,05/30/2019,05/30/2019
105,2004700147.0,7.9375,05/30/2019,05/30/2019
106,2004700150.0,23.73432702149437,05/30/2019,05/30/2019
107,2004700153.0,19.309495192307693,05/30/2019,05/30/2019
108,2004700154.0,6.845656192236599,05/30/2019,05/30/2019
109,2004700156.0,11.478896103896103,05/30/2019,05/30/2019
110,2004700157.0,16.87697698089571,05/30/2019,05/30/2019
111,2004700158.0,22.65154411764706,05/30/2019,05/30/2019
112,2004700159.0,19.5,05/30/2019,05/30/2019
113,2004700160.0,19.5,05/30/2019,05/30/2019
114,2004700161.0,19.5,05/30/2019,05/30/2019
115,2004700162.0,19.5,05/30/2019,05/30/2019
116,2004700165.0,23.4375,05/30/2019,05/30/2019
117,2004700166.0,32.190433507170795,05/30/2019,05/30/2019
118,2004700169.0,23.4375,05/30/2019,05/30/2019
119,2004700173.0,3.6875,05/30/2019,05/30/2019
120,2004700176.0,10.02198905109489,05/30/2019,05/30/2019
121,2004700181.0,16.375,05/30/2019,05/30/2019
122,2004700190.0,13.0625,05/30/2019,05/30/2019
123,2004700192.0,15.467244525547445,05/30/2019,05/30/2019
124,2004700196.0,18.841239612188367,05/30/2019,05/30/2019
125,2004700197.0,19.14378362797848,05/30/2019,05/30/2019
126,2004700199.0,18.273026315789473,05/30/2019,05/30/2019
127,2004700200.0,21.83352803738318,05/30/2019,05/30/2019
128,2004700201.0,21.78520066889632,05/30/2019,05/30/2019
129,2004700204.0,18.5625,05/30/2019,05/30/2019
130,2004700209.0,13.147332904884319,05/30/2019,05/30/2019
131,2004700214.0,37.125,05/30/2019,05/30/2019
132,2004700215.0,14.132904411764706,05/30/2019,05/30/2019
133,2004700216.0,37.125,05/30/2019,05/30/2019
134,2004700218.0,30.713638475836433,05/30/2019,05/30/2019
135,2004700219.0,30.436332250203087,05/30/2019,05/30/2019
136,2004700220.0,40.15121243169399,05/30/2019,05/30/2019
137,2004700221.0,24.837870975855132,05/30/2019,05/30/2019
138,2004700222.0,7.125,05/30/2019,05/30/2019
139,2004700223.0,7.125,05/30/2019,05/30/2019
140,2004700225.0,7.125,05/30/2019,05/30/2019
141,2004700226.0,32.09090909090909,05/30/2019,05/30/2019
142,2004700227.0,26.32395038167939,05/30/2019,05/30/2019
143,2004700228.0,3.25,05/30/2019,05/30/2019
144,2004700231.0,9.649038461538462,05/30/2019,05/30/2019
145,2004700232.0,15.125,05/30/2019,05/30/2019
146,2004700235.0,13.204933094609876,05/30/2019,05/30/2019
147,2004700237.0,10.99287819253438,05/30/2019,05/30/2019
148,2004700238.0,15.466972748815166,05/30/2019,05/30/2019
149,2004700239.0,15.642287234042554,05/30/2019,05/30/2019
150,2004700244.0,16.5,05/30/2019,05/30/2019
151,2004700245.0,17.035484562607206,05/30/2019,05/30/2019
152,2004700246.0,15.669742063492064,05/30/2019,05/30/2019
153,2004700247.0,17.404093475533248,05/30/2019,05/30/2019
154,2004700248.0,10.897311373873874,05/30/2019,05/30/2019
155,2004700250.0,13.197265625,05/30/2019,05/30/2019
156,2004700251.0,25.688974056603772,05/30/2019,05/30/2019
157,2004700255.0,20.512183370044053,05/30/2019,05/30/2019
158,2004700256.0,32.70684299698795,05/30/2019,05/30/2019
159,2004700257.0,32.45020481310804,05/30/2019,05/30/2019
160,2004700259.0,22.252710102816273,05/30/2019,05/30/2019
161,2004700260.0,24.645672613307617,05/30/2019,05/30/2019
162,2004700261.0,16.929198948533482,05/30/2019,05/30/2019
163,2004700263.0,23.875,05/30/2019,05/30/2019
164,2004700265.0,23.842406221408964,05/30/2019,05/30/2019
165,2004700266.0,23.875,05/30/2019,05/30/2019
166,2004700267.0,21.292188827527614,05/30/2019,05/30/2019
167,2004700268.0,16.41532258064516,05/30/2019,05/30/2019
168,2004700269.0,13.88023704520397,05/30/2019,05/30/2019
169,2004700270.0,15.17005300353357,05/30/2019,05/30/2019
170,2004700271.0,16.055803571428573,05/30/2019,05/30/2019
171,2004700272.0,20.562660119555936,05/30/2019,05/30/2019
172,2004700273.0,23.674010791366907,05/30/2019,05/30/2019
173,2004700277.0,18.5625,05/30/2019,05/30/2019
174,2004700279.0,21.296304744525546,05/30/2019,05/30/2019
175,2004700281.0,17.237535112359552,05/30/2019,05/30/2019
176,2004700282.0,21.335395051875498,05/30/2019,05/30/2019
177,2004700284.0,15.98257698541329,05/30/2019,05/30/2019
178,2004700285.0,17.74503398791541,05/30/2019,05/30/2019
179,2004700287.0,16.038175675675674,05/30/2019,05/30/2019
180,2004700288.0,20.742226890756303,05/30/2019,05/30/2019
181,2004700290.0,21.5,05/30/2019,05/30/2019
182,2004700291.0,21.536083785617368,05/30/2019,05/30/2019
183,2004700293.0,21.5,05/30/2019,05/30/2019
184,2004700295.0,21.5,05/30/2019,05/30/2019
185,2004700297.0,21.5,05/30/2019,05/30/2019
186,2004700299.0,21.51215277777778,05/30/2019,05/30/2019
187,2004700300.0,21.557692307692307,05/30/2019,05/30/2019
188,2004700301.0,21.593659156976745,05/30/2019,05/30/2019
189,2004700303.0,22.3718085106383,05/30/2019,05/30/2019
190,2004700308.0,16.36803037171351,05/30/2019,05/30/2019
191,2004700312.0,17.27312428407789,05/30/2019,05/30/2019
192,2004700313.0,11.67294244217321,05/30/2019,05/30/2019
193,2004700314.0,15.56284435261708,05/30/2019,05/30/2019
194,2004700315.0,11.75,05/30/2019,05/30/2019
195,2004700319.0,35.933255269320846,05/30/2019,05/30/2019
196,2004700320.0,21.315217391304348,05/30/2019,05/30/2019
197,2004700321.0,4.875,05/30/2019,05/30/2019
198,2004700322.0,17.86436170212766,05/30/2019,05/30/2019
199,2004700329.0,12.284954407294833,05/30/2019,05/30/2019
200,2004700331.0,2.831639566395664,05/30/2019,05/30/2019
201,2004700333.0,16.23661433172303,05/30/2019,05/30/2019
202,2004700335.0,11.919465006729475,05/30/2019,05/30/2019
203,2004700336.0,11.75,05/30/2019,05/30/2019
204,2004700340.0,13.240518962075848,05/30/2019,05/30/2019
205,2004700341.0,18.1875,05/30/2019,05/30/2019
206,2004700345.0,13.784647950089127,05/30/2019,05/30/2019
207,2004700346.0,11.75,05/30/2019,05/30/2019
208,2004700347.0,15.17508592083432,05/30/2019,05/30/2019
209,2004700350.0,14.148794314915362,05/30/2019,05/30/2019
210,2004700351.0,15.29146551724138,05/30/2019,05/30/2019
211,2004700352.0,12.961206896551724,05/30/2019,05/30/2019
212,2004700358.0,13.9258,05/30/2019,05/30/2019
213,2004700359.0,29.458,05/30/2019,05/30/2019
214,2004700360.0,25.131240822320116,05/30/2019,05/30/2019
215,2004700361.0,33.89933628318584,05/30/2019,05/30/2019
216,2004700368.0,38.625,05/30/2019,05/30/2019
217,2004700369.0,38.979166666666664,05/30/2019,05/30/2019
218,2004700370.0,18.36890943877551,05/30/2019,05/30/2019
219,2004700371.0,38.22856347438753,05/30/2019,05/30/2019
220,2004700372.0,11.905309364548495,05/30/2019,05/30/2019
221,2004700375.0,21.6875,05/30/2019,05/30/2019
222,2004700376.0,17.056270461986177,05/30/2019,05/30/2019
223,2004700377.0,0.5953275240384616,05/30/2019,05/30/2019
224,2004700378.0,1.1396491228070176,05/30/2019,05/30/2019
225,2004700379.0,2.625,05/30/2019,05/30/2019
226,2004700380.0,3.7109232175502744,05/30/2019,05/30/2019
227,2004700381.0,2.625,05/30/2019,05/30/2019
228,2004700382.0,3.1785766745005875,05/30/2019,05/30/2019
229,2004700383.0,2.625,05/30/2019,05/30/2019
230,2004700384.0,6.3341390423572745,05/30/2019,05/30/2019
231,2004700385.0,5.956741520685799,05/30/2019,05/30/2019
232,2004700387.0,2.625,05/30/2019,05/30/2019
233,2004700388.0,7.562554395126197,05/30/2019,05/30/2019
234,2004700389.0,4.574956774599182,05/30/2019,05/30/2019
235,2004700390.0,22.71195652173913,05/30/2019,05/30/2019
236,2004700392.0,19.08124036979969,05/30/2019,05/30/2019
237,2004700393.0,10.105082417582418,05/30/2019,05/30/2019
238,2004700394.0,14.291349357448834,05/30/2019,05/30/2019
239,2004700396.0,23.625,05/30/2019,05/30/2019
240,2004700397.0,18.65351745232098,05/30/2019,05/30/2019
241,2004700399.0,16.16232209158416,05/30/2019,05/30/2019
242,2004700400.0,16.3811775262286,05/30/2019,05/30/2019
243,2004700401.0,12.0625,05/30/2019,05/30/2019
244,2004700402.0,10.184535412605587,05/30/2019,05/30/2019
245,2004700403.0,5.888578028747434,05/30/2019,05/30/2019
246,2004700404.0,11.217511655011656,05/30/2019,05/30/2019
247,2004700405.0,3.3992040285899936,05/30/2019,05/30/2019
248,2004700406.0,4.25,05/30/2019,05/30/2019
249,2004700407.0,3.9345044206607724,05/30/2019,05/30/2019
250,2004700408.0,3.875,05/30/2019,05/30/2019
251,2004700409.0,4.191115702479339,05/30/2019,05/30/2019
252,2004700410.0,3.849651567944251,05/30/2019,05/30/2019
253,2004700411.0,3.875,05/30/2019,05/30/2019
254,2004700413.0,6.653513664249861,05/30/2019,05/30/2019
255,2004700414.0,4.25,05/30/2019,05/30/2019
256,2004700416.0,2.1180086047940994,05/30/2019,05/30/2019
257,2004700417.0,9.422514985014985,05/30/2019,05/30/2019
258,2004700418.0,2.96156898011003,05/30/2019,05/30/2019
259,2004700420.0,2.479952830188679,05/30/2019,05/30/2019
260,2004700421.0,1.4090813758389262,05/30/2019,05/30/2019
261,2004700423.0,3.425799971807161,05/30/2019,05/30/2019
262,2004700424.0,4.6560173697270475,05/30/2019,05/30/2019
263,2004700425.0,9.608043323863637,05/30/2019,05/30/2019
264,2004700426.0,0.38450425790754256,05/30/2019,05/30/2019
265,2004700427.0,0.375,05/30/2019,05/30/2019
266,2004700428.0,7.684894366197183,05/30/2019,05/30/2019
267,2004700429.0,13.514723867147271,05/30/2019,05/30/2019
268,2004700431.0,9.083916083916083,05/30/2019,05/30/2019
269,2004700432.0,13.002103733170134,05/30/2019,05/30/2019
270,2004700433.0,4.372448979591836,05/30/2019,05/30/2019
271,2004700435.0,12.3125,05/30/2019,05/30/2019
272,2004700436.0,12.3125,05/30/2019,05/30/2019
273,2004700437.0,12.3125,05/30/2019,05/30/2019
274,2004700438.0,12.3125,05/30/2019,05/30/2019
275,2004700439.0,12.08362676056338,05/30/2019,05/30/2019
276,2004700440.0,11.786316717019133,05/30/2019,05/30/2019
277,2004700441.0,12.157080892293827,05/30/2019,05/30/2019
278,2004700442.0,12.3125,05/30/2019,05/30/2019
279,2004700444.0,12.483976628895185,05/30/2019,05/30/2019
280,2004700447.0,21.62016735858848,05/30/2019,05/30/2019
281,2004700448.0,13.76070374015748,05/30/2019,05/30/2019
282,2004700450.0,34.548038563829785,05/30/2019,05/30/2019
283,2004700452.0,40.1875,05/30/2019,05/30/2019
284,2004700455.0,7.44905462184874,05/30/2019,05/30/2019
285,2004700456.0,9.1941685584563,05/30/2019,05/30/2019
286,2004700457.0,7.3125,05/30/2019,05/30/2019
287,2004700459.0,7.3125,05/30/2019,05/30/2019
288,2004700460.0,7.3125,05/30/2019,05/30/2019
289,2004700463.0,13.90016859344894,05/30/2019,05/30/2019
290,2004700464.0,27.2450117370892,05/30/2019,05/30/2019
291,2004700466.0,40.1875,05/30/2019,05/30/2019
292,2004700484.0,12.3125,05/30/2019,05/30/2019
293,2004700491.0,0.375,05/30/2019,05/30/2019
294,2004700492.0,16.784327387588256,05/30/2019,05/30/2019
295,2004700495.0,0.7048155737704918,05/30/2019,05/30/2019
296,2004700496.0,8.579113924050633,05/30/2019,05/30/2019
297,2004700497.0,22.62576219512195,05/30/2019,05/30/2019
298,2004700498.0,1.50640625,05/30/2019,05/30/2019
299,2004700499.0,21.635563380281692,05/30/2019,05/30/2019
300,2004700500.0,24.0625,05/30/2019,05/30/2019
301,2004700501.0,23.363780545112782,05/30/2019,05/30/2019
302,2004700502.0,22.757109004739338,05/30/2019,05/30/2019
303,2004700505.0,21.072021700620017,05/30/2019,05/30/2019
304,2004700506.0,24.0625,05/30/2019,05/30/2019
305,2004700517.0,4.9934554973821985,05/30/2019,05/30/2019
306,2004700519.0,8.538272471910112,05/30/2019,05/30/2019
307,2004700521.0,23.26932451253482,05/30/2019,05/30/2019
308,2004700522.0,0.9375,05/30/2019,05/30/2019
309,2004700523.0,0.8089285714285714,05/30/2019,05/30/2019
310,2004700524.0,5.004521586931155,05/30/2019,05/30/2019
311,2004700525.0,0.375,05/30/2019,05/30/2019
312,2004700527.0,11.221153846153847,05/30/2019,05/30/2019
313,2004700528.0,11.599466463414634,05/30/2019,05/30/2019
314,2004700529.0,0.9375,05/30/2019,05/30/2019
315,2004700531.0,12.125279195915763,05/30/2019,05/30/2019
316,2004700532.0,13.925672869247384,05/30/2019,05/30/2019
317,2004700533.0,10.738425925925926,05/30/2019,05/30/2019
318,2004700534.0,11.8125,05/30/2019,05/30/2019
319,2004700535.0,9.21543523586135,05/30/2019,05/30/2019
320,2004700536.0,11.8125,05/30/2019,05/30/2019
321,2004700539.0,8.297688802083334,05/30/2019,05/30/2019
322,2004700541.0,0.9375,05/30/2019,05/30/2019
323,2004700543.0,1.344387755102041,05/30/2019,05/30/2019
324,2004700544.0,1.8926017164653528,05/30/2019,05/30/2019
325,2004700545.0,7.932935393258427,05/30/2019,05/30/2019
326,2004700546.0,0.9375,05/30/2019,05/30/2019
327,2004700548.0,4.026445005611672,05/30/2019,05/30/2019
328,2004700549.0,13.5625,05/30/2019,05/30/2019
329,2004700550.0,7.580245883400089,05/30/2019,05/30/2019
330,2004700551.0,11.275708409506398,05/30/2019,05/30/2019
331,2004700559.0,9.826198630136986,05/30/2019,05/30/2019
332,2004700560.0,16.018150684931506,05/30/2019,05/30/2019
333,2004700563.0,17.625,05/30/2019,05/30/2019
334,2004700564.0,17.625,05/30/2019,05/30/2019
335,2004700572.0,8.498932536293767,05/30/2019,05/30/2019
336,2004700573.0,7.94666603343465,05/30/2019,05/30/2019
337,2004700581.0,9.5625,05/30/2019,05/30/2019
338,2004700582.0,15.073863636363637,05/30/2019,05/30/2019
339,2004700583.0,11.492620940460082,05/30/2019,05/30/2019
340,2004700586.0,16.353100477652678,05/30/2019,05/30/2019
341,2004700589.0,14.80983110261313,05/30/2019,05/30/2019
342,2004700590.0,11.4375,05/30/2019,05/30/2019
343,2004700592.0,14.738004278728607,05/30/2019,05/30/2019
344,2004700593.0,12.20481418918919,05/30/2019,05/30/2019
345,2004700594.0,18.06573455759599,05/30/2019,05/30/2019
346,2004700595.0,25.262087264150942,05/30/2019,05/30/2019
347,2004700596.0,25.875,05/30/2019,05/30/2019
348,2004700597.0,25.774139221556887,05/30/2019,05/30/2019
349,2004700598.0,24.53676470588235,05/30/2019,05/30/2019
350,2004700599.0,15.52155172413793,05/30/2019,05/30/2019
351,2004700601.0,16.45386683976261,05/30/2019,05/30/2019
352,2004700603.0,16.429149449035812,05/30/2019,05/30/2019
353,2004700604.0,16.375,05/30/2019,05/30/2019
354,2004700606.0,16.397251308900522,05/30/2019,05/30/2019
355,2004700607.0,16.4375,05/30/2019,05/30/2019
356,2004700608.0,16.29499027237354,05/30/2019,05/30/2019
357,2004700609.0,16.375,05/30/2019,05/30/2019
358,2004700610.0,15.58611111111111,05/30/2019,05/30/2019
359,2004700611.0,11.891385257806826,05/30/2019,05/30/2019
360,2004700612.0,10.605997519489724,05/30/2019,05/30/2019
361,2004700613.0,11.9375,05/30/2019,05/30/2019
362,2004700614.0,11.9375,05/30/2019,05/30/2019
363,2004700615.0,11.9375,05/30/2019,05/30/2019
364,2004700616.0,11.9375,05/30/2019,05/30/2019
365,2004700618.0,11.9375,05/30/2019,05/30/2019
366,2004700619.0,11.918774966711052,05/30/2019,05/30/2019
367,2004700620.0,11.9375,05/30/2019,05/30/2019
368,2004700621.0,11.9375,05/30/2019,05/30/2019
369,2004700626.0,10.734882671480145,05/30/2019,05/30/2019
370,2004700627.0,11.904443027210885,05/30/2019,05/30/2019
371,2004700628.0,10.794052706552707,05/30/2019,05/30/2019
372,2004700629.0,7.5353260869565215,05/30/2019,05/30/2019
373,2004700630.0,9.620550847457627,05/30/2019,05/30/2019
374,2004700631.0,6.338682991396426,05/30/2019,05/30/2019
375,2004700632.0,6.3125,05/30/2019,05/30/2019
376,2004700633.0,6.3125,05/30/2019,05/30/2019
377,2004700634.0,6.3125,05/30/2019,05/30/2019
378,2004700635.0,6.3125,05/30/2019,05/30/2019
379,2004700639.0,19.5,05/30/2019,05/30/2019
380,2004700641.0,9.08884872080089,05/30/2019,05/30/2019
381,2004700644.0,16.137777777777778,05/30/2019,05/30/2019
382,2004700645.0,16.5,05/30/2019,05/30/2019
383,2004700653.0,12.037937242798353,05/30/2019,05/30/2019
384,2004700660.0,15.504881656804734,05/30/2019,05/30/2019
385,2004700662.0,20.17838733431517,05/30/2019,05/30/2019
386,2004700663.0,10.3125,05/30/2019,05/30/2019
387,2004700664.0,10.3125,05/30/2019,05/30/2019
388,2004700666.0,10.3125,05/30/2019,05/30/2019
389,2004700674.0,12.325976347634764,05/30/2019,05/30/2019
390,2004700675.0,10.3125,05/30/2019,05/30/2019
391,2004700676.0,10.3125,05/30/2019,05/30/2019
392,2004700678.0,10.825329403606103,05/30/2019,05/30/2019
393,2004700679.0,11.327543424317618,05/30/2019,05/30/2019
394,2004700682.0,19.369604316546763,05/30/2019,05/30/2019
395,2004700683.0,25.74019607843137,05/30/2019,05/30/2019
396,2004700684.0,27.827752976190474,05/30/2019,05/30/2019
397,2004700685.0,34.87134502923977,05/30/2019,05/30/2019
398,2004700686.0,32.30615035948734,05/30/2019,05/30/2019
399,2004700689.0,27.875,05/30/2019,05/30/2019
400,2004700690.0,27.875,05/30/2019,05/30/2019
401,2004700691.0,27.66166771356784,05/30/2019,05/30/2019
402,2004700694.0,12.970286885245901,05/30/2019,05/30/2019
403,2004700695.0,12.4375,05/30/2019,05/30/2019
404,2004700696.0,13.912776598969385,05/30/2019,05/30/2019
405,2004700700.0,12.291421264724116,05/30/2019,05/30/2019
406,2004700701.0,15.207722513089005,05/30/2019,05/30/2019
407,2004700709.0,16.4375,05/30/2019,05/30/2019
408,2004700711.0,23.266075721153847,05/30/2019,05/30/2019
409,2004700712.0,23.922887836853604,05/30/2019,05/30/2019
410,2004700713.0,21.39111990950226,05/30/2019,05/30/2019
411,2004700714.0,15.175084122632104,05/30/2019,05/30/2019
412,2004700716.0,23.13706140350877,05/30/2019,05/30/2019
413,2004700720.0,22.54093629756306,05/30/2019,05/30/2019
414,2004700724.0,21.521605488239487,05/30/2019,05/30/2019
415,2004700725.0,17.817200986436497,05/30/2019,05/30/2019
416,2004700726.0,15.7163789428815,05/30/2019,05/30/2019
417,2004700727.0,22.727733745298227,05/30/2019,05/30/2019
418,2004700728.0,22.426350502512562,05/30/2019,05/30/2019
419,2004700730.0,8.434003496503497,05/30/2019,05/30/2019
420,2004700731.0,20.239639037433154,05/30/2019,05/30/2019
421,2004700732.0,14.4318303094984,05/30/2019,05/30/2019
422,2004700733.0,7.88561320754717,05/30/2019,05/30/2019
423,2004700735.0,7.498641304347826,05/30/2019,05/30/2019
424,2004700736.0,8.097772804774083,05/30/2019,05/30/2019
425,2004700737.0,14.055475050403226,05/30/2019,05/30/2019
426,2004700738.0,14.621678194393883,05/30/2019,05/30/2019
427,2004700740.0,13.950839552238806,05/30/2019,05/30/2019
428,2004700742.0,3.1875,05/30/2019,05/30/2019
429,2004700743.0,3.1875,05/30/2019,05/30/2019
430,2004700744.0,10.9375,05/30/2019,05/30/2019
431,2004700745.0,10.9375,05/30/2019,05/30/2019
432,2004700746.0,12.7768135725429,05/30/2019,05/30/2019
433,2004700747.0,12.597972972972974,05/30/2019,05/30/2019
434,2004700748.0,20.194945967316816,05/30/2019,05/30/2019
435,2004700750.0,3.1875,05/30/2019,05/30/2019
436,2004700751.0,11.922062710235464,05/30/2019,05/30/2019
437,2004700752.0,10.9375,05/30/2019,05/30/2019
438,2004700753.0,19.125,05/30/2019,05/30/2019
439,2004700754.0,10.9375,05/30/2019,05/30/2019
440,2004700758.0,19.337962962962962,05/30/2019,05/30/2019
441,2004700759.0,22.945375335120644,05/30/2019,05/30/2019
442,2004700760.0,21.465073529411764,05/30/2019,05/30/2019
443,2004700763.0,21.75313864628821,05/30/2019,05/30/2019
444,2004700764.0,4.526579352850539,05/30/2019,05/30/2019
445,2004700765.0,23.485132720775905,05/30/2019,05/30/2019
446,2004700766.0,23.875,05/30/2019,05/30/2019
447,2004700767.0,23.875,05/30/2019,05/30/2019
448,2004700768.0,23.875,05/30/2019,05/30/2019
449,2004700769.0,23.58738425925926,05/30/2019,05/30/2019
450,2004700770.0,23.803335170893053,05/30/2019,05/30/2019
451,2004700773.0,23.279266243465273,05/30/2019,05/30/2019
452,2004700774.0,23.25,05/30/2019,05/30/2019
453,2004700775.0,23.843857240905972,05/30/2019,05/30/2019
454,2004700776.0,26.384873277559056,05/30/2019,05/30/2019
455,2004700777.0,24.523000358680058,05/30/2019,05/30/2019
456,2004700778.0,8.1875,05/30/2019,05/30/2019
457,2004700780.0,3.6875,05/30/2019,05/30/2019
458,2004700784.0,3.6875,05/30/2019,05/30/2019
459,2004700787.0,3.6875,05/30/2019,05/30/2019
460,2004700788.0,28.633636701337295,05/30/2019,05/30/2019
461,2004700793.0,9.498742603550296,05/30/2019,05/30/2019
462,2004700797.0,20.669501582278482,05/30/2019,05/30/2019
463,2004700798.0,9.269708806818182,05/30/2019,05/30/2019
464,2004700799.0,16.13303824362606,05/30/2019,05/30/2019
