,cat_id,mean,Forecast Date,Timestep
254,2004700413.0,4.895600948131623,05/31/2019,05/31/2019
255,2004700414.0,1.8125,05/31/2019,05/31/2019
256,2004700416.0,3.1377919483712353,05/31/2019,05/31/2019
257,2004700417.0,16.233266733266735,05/31/2019,05/31/2019
258,2004700418.0,5.026317181548879,05/31/2019,05/31/2019
259,2004700420.0,2.912799592044875,05/31/2019,05/31/2019
260,2004700421.0,2.7027055369127515,05/31/2019,05/31/2019
261,2004700423.0,5.497956019171131,05/31/2019,05/31/2019
262,2004700424.0,3.176954094292804,05/31/2019,05/31/2019
263,2004700425.0,16.96688565340909,05/31/2019,05/31/2019
264,2004700426.0,1.6970042579075426,05/31/2019,05/31/2019
265,2004700427.0,1.6875,05/31/2019,05/31/2019
266,2004700428.0,12.503345070422535,05/31/2019,05/31/2019
267,2004700429.0,20.64698120494336,05/31/2019,05/31/2019
268,2004700431.0,13.022508741258742,05/31/2019,05/31/2019
269,2004700432.0,18.626950734394125,05/31/2019,05/31/2019
270,2004700433.0,6.579719387755102,05/31/2019,05/31/2019
271,2004700435.0,17.4375,05/31/2019,05/31/2019
272,2004700436.0,17.4375,05/31/2019,05/31/2019
273,2004700437.0,17.4375,05/31/2019,05/31/2019
274,2004700438.0,17.4375,05/31/2019,05/31/2019
275,2004700439.0,17.022667253521128,05/31/2019,05/31/2019
276,2004700440.0,16.48379279959718,05/31/2019,05/31/2019
277,2004700441.0,12.022251013970257,05/31/2019,05/31/2019
278,2004700442.0,17.4375,05/31/2019,05/31/2019
279,2004700444.0,17.733268413597735,05/31/2019,05/31/2019
280,2004700447.0,33.491664504411,05/31/2019,05/31/2019
281,2004700448.0,19.93540846456693,05/31/2019,05/31/2019
282,2004700450.0,28.87932180851064,05/31/2019,05/31/2019
283,2004700452.0,33.125,05/31/2019,05/31/2019
284,2004700455.0,8.62250525210084,05/31/2019,05/31/2019
285,2004700456.0,13.30200056753689,05/31/2019,05/31/2019
286,2004700457.0,8.375,05/31/2019,05/31/2019
287,2004700459.0,8.375,05/31/2019,05/31/2019
288,2004700460.0,8.375,05/31/2019,05/31/2019
289,2004700463.0,13.334537572254336,05/31/2019,05/31/2019
290,2004700464.0,23.585680751173708,05/31/2019,05/31/2019
291,2004700466.0,33.125,05/31/2019,05/31/2019
292,2004700484.0,17.4375,05/31/2019,05/31/2019
293,2004700491.0,1.6875,05/31/2019,05/31/2019
294,2004700492.0,26.25322835377183,05/31/2019,05/31/2019
295,2004700495.0,13.231045081967213,05/31/2019,05/31/2019
296,2004700496.0,13.969541139240507,05/31/2019,05/31/2019
297,2004700497.0,31.190548780487806,05/31/2019,05/31/2019
298,2004700498.0,19.5496875,05/31/2019,05/31/2019
299,2004700499.0,27.332494969818914,05/31/2019,05/31/2019
300,2004700500.0,27.875,05/31/2019,05/31/2019
301,2004700501.0,29.487429511278197,05/31/2019,05/31/2019
302,2004700502.0,30.887440758293838,05/31/2019,05/31/2019
303,2004700505.0,27.034433126660762,05/31/2019,05/31/2019
304,2004700506.0,27.875,05/31/2019,05/31/2019
305,2004700517.0,22.51505235602094,05/31/2019,05/31/2019
306,2004700519.0,34.639922752808985,05/31/2019,05/31/2019
307,2004700521.0,24.3283426183844,05/31/2019,05/31/2019
308,2004700522.0,21.375,05/31/2019,05/31/2019
309,2004700523.0,16.875,05/31/2019,05/31/2019
310,2004700524.0,11.147826721120186,05/31/2019,05/31/2019
311,2004700525.0,1.6875,05/31/2019,05/31/2019
312,2004700527.0,23.851379598662206,05/31/2019,05/31/2019
313,2004700528.0,28.25927337398374,05/31/2019,05/31/2019
314,2004700529.0,21.375,05/31/2019,05/31/2019
315,2004700531.0,29.796027440970008,05/31/2019,05/31/2019
316,2004700532.0,27.864024339591293,05/31/2019,05/31/2019
317,2004700533.0,28.246913580246915,05/31/2019,05/31/2019
318,2004700534.0,29.0,05/31/2019,05/31/2019
319,2004700535.0,17.773195204586916,05/31/2019,05/31/2019
320,2004700536.0,29.0,05/31/2019,05/31/2019
321,2004700539.0,18.945231119791668,05/31/2019,05/31/2019
322,2004700541.0,21.375,05/31/2019,05/31/2019
323,2004700543.0,21.660289115646258,05/31/2019,05/31/2019
324,2004700544.0,23.091346153846153,05/31/2019,05/31/2019
325,2004700545.0,26.279845505617978,05/31/2019,05/31/2019
326,2004700546.0,21.375,05/31/2019,05/31/2019
327,2004700548.0,26.925925925925927,05/31/2019,05/31/2019
328,2004700549.0,44.0625,05/31/2019,05/31/2019
329,2004700550.0,25.20430017801513,05/31/2019,05/31/2019
330,2004700551.0,28.623628884826324,05/31/2019,05/31/2019
331,2004700559.0,20.82705479452055,05/31/2019,05/31/2019
332,2004700560.0,33.65393835616438,05/31/2019,05/31/2019
333,2004700563.0,36.9375,05/31/2019,05/31/2019
334,2004700564.0,36.9375,05/31/2019,05/31/2019
335,2004700572.0,12.970911614005123,05/31/2019,05/31/2019
336,2004700573.0,9.25465425531915,05/31/2019,05/31/2019
337,2004700581.0,2.0625,05/31/2019,05/31/2019
338,2004700582.0,2.7443181818181817,05/31/2019,05/31/2019
339,2004700583.0,0.10994587280108255,05/31/2019,05/31/2019
340,2004700586.0,4.293649778232685,05/31/2019,05/31/2019
341,2004700589.0,1.4461838750796685,05/31/2019,05/31/2019
342,2004700590.0,0.0625,05/31/2019,05/31/2019
343,2004700592.0,4.520323960880195,05/31/2019,05/31/2019
344,2004700593.0,0.722972972972973,05/31/2019,05/31/2019
345,2004700594.0,9.014920701168615,05/31/2019,05/31/2019
346,2004700595.0,18.734669811320753,05/31/2019,05/31/2019
347,2004700596.0,19.5625,05/31/2019,05/31/2019
