,cat_id,max,mean,count,Timestamp,Timestep
193,2004700314.0,0.0,0.0,363,2019060406,2019060412
194,2004700315.0,0.0,0.0,994,2019060406,2019060412
195,2004700319.0,0.0,0.0,427,2019060406,2019060412
196,2004700320.0,0.0,0.0,345,2019060406,2019060412
197,2004700321.0,0.0,0.0,25,2019060406,2019060412
198,2004700322.0,0.0,0.0,47,2019060406,2019060412
199,2004700329.0,0.0,0.0,658,2019060406,2019060412
200,2004700331.0,0.0,0.0,369,2019060406,2019060412
201,2004700333.0,0.0,0.0,1242,2019060406,2019060412
202,2004700335.0,0.0625,0.0014636608344549126,3715,2019060406,2019060412
203,2004700336.0,0.0,0.0,3,2019060406,2019060412
204,2004700340.0,0.0,0.0,501,2019060406,2019060412
205,2004700341.0,0.0,0.0,498,2019060406,2019060412
206,2004700345.0,0.0625,0.03169563279857397,1122,2019060406,2019060412
207,2004700346.0,0.0,0.0,267,2019060406,2019060412
208,2004700347.0,0.0625,0.039508769850675515,4219,2019060406,2019060412
209,2004700350.0,0.0625,0.013713669754072181,3131,2019060406,2019060412
210,2004700351.0,0.0,0.0,725,2019060406,2019060412
211,2004700352.0,0.0,0.0,1044,2019060406,2019060412
212,2004700358.0,0.0625,0.03155,1250,2019060406,2019060412
213,2004700359.0,0.0,0.0,2500,2019060406,2019060412
214,2004700360.0,0.0,0.0,681,2019060406,2019060412
215,2004700361.0,0.0,0.0,226,2019060406,2019060412
216,2004700368.0,0.0,0.0,473,2019060406,2019060412
217,2004700369.0,0.0,0.0,600,2019060406,2019060412
218,2004700370.0,0.0,0.0,1960,2019060406,2019060412
219,2004700371.0,0.0,0.0,449,2019060406,2019060412
220,2004700372.0,0.0,0.0,1495,2019060406,2019060412
221,2004700375.0,0.0,0.0,1733,2019060406,2019060412
222,2004700376.0,0.375,0.14323390323754093,2749,2019060406,2019060412
223,2004700377.0,0.0,0.0,832,2019060406,2019060412
224,2004700378.0,0.0,0.0,1425,2019060406,2019060412
225,2004700379.0,0.0,0.0,328,2019060406,2019060412
226,2004700380.0,0.0,0.0,2188,2019060406,2019060412
227,2004700381.0,0.0,0.0,169,2019060406,2019060412
228,2004700382.0,0.0,0.0,1702,2019060406,2019060412
229,2004700383.0,0.0,0.0,61,2019060406,2019060412
230,2004700384.0,0.0,0.0,2172,2019060406,2019060412
231,2004700385.0,0.0,0.0,2683,2019060406,2019060412
232,2004700387.0,0.0,0.0,258,2019060406,2019060412
233,2004700388.0,0.0,0.0,1149,2019060406,2019060412
234,2004700389.0,0.0,0.0,3181,2019060406,2019060412
235,2004700390.0,0.0,0.0,851,2019060406,2019060412
236,2004700392.0,0.0,0.0,3245,2019060406,2019060412
237,2004700393.0,0.0,0.0,364,2019060406,2019060412
238,2004700394.0,0.0,0.0,2101,2019060406,2019060412
239,2004700396.0,0.0,0.0,892,2019060406,2019060412
240,2004700397.0,0.0,0.0,2779,2019060406,2019060412
241,2004700399.0,0.0,0.0,1616,2019060406,2019060412
242,2004700400.0,0.0,0.0,1811,2019060406,2019060412
243,2004700401.0,0.0,0.0,370,2019060406,2019060412
244,2004700402.0,0.0,0.0,1539,2019060406,2019060412
245,2004700403.0,0.0,0.0,2435,2019060406,2019060412
246,2004700404.0,0.0,0.0,2574,2019060406,2019060412
247,2004700405.0,0.0,0.0,1539,2019060406,2019060412
248,2004700406.0,0.0,0.0,752,2019060406,2019060412
249,2004700407.0,0.0,0.0,2149,2019060406,2019060412
250,2004700408.0,0.0,0.0,470,2019060406,2019060412
251,2004700409.0,0.0,0.0,1089,2019060406,2019060412
252,2004700410.0,0.0,0.0,1435,2019060406,2019060412
253,2004700411.0,0.0,0.0,497,2019060406,2019060412
254,2004700413.0,0.0,0.0,1793,2019060406,2019060412
255,2004700414.0,0.0,0.0,1350,2019060406,2019060412
256,2004700416.0,0.0,0.0,1627,2019060406,2019060412
257,2004700417.0,0.0,0.0,1001,2019060406,2019060412
258,2004700418.0,0.0,0.0,2363,2019060406,2019060412
259,2004700420.0,0.0,0.0,1961,2019060406,2019060412
260,2004700421.0,0.0,0.0,596,2019060406,2019060412
261,2004700423.0,0.0,0.0,3547,2019060406,2019060412
262,2004700424.0,0.0,0.0,403,2019060406,2019060412
263,2004700425.0,0.0,0.0,1408,2019060406,2019060412
264,2004700426.0,0.0,0.0,1644,2019060406,2019060412
265,2004700427.0,0.0,0.0,1457,2019060406,2019060412
266,2004700428.0,0.0,0.0,1775,2019060406,2019060412
267,2004700429.0,0.0,0.0,3884,2019060406,2019060412
268,2004700431.0,0.0,0.0,286,2019060406,2019060412
269,2004700432.0,0.0,0.0,1634,2019060406,2019060412
270,2004700433.0,0.0,0.0,392,2019060406,2019060412
271,2004700435.0,0.0,0.0,10,2019060406,2019060412
272,2004700436.0,0.0,0.0,184,2019060406,2019060412
273,2004700437.0,0.0,0.0,753,2019060406,2019060412
274,2004700438.0,0.0,0.0,289,2019060406,2019060412
275,2004700439.0,0.0,0.0,568,2019060406,2019060412
276,2004700440.0,0.0,0.0,1986,2019060406,2019060412
277,2004700441.0,0.0,0.0,2219,2019060406,2019060412
278,2004700442.0,0.0,0.0,531,2019060406,2019060412
279,2004700444.0,0.0,0.0,706,2019060406,2019060412
280,2004700447.0,0.0,0.0,1927,2019060406,2019060412
281,2004700448.0,0.0,0.0,508,2019060406,2019060412
282,2004700450.0,0.0,0.0,752,2019060406,2019060412
283,2004700452.0,0.0,0.0,560,2019060406,2019060412
284,2004700455.0,0.0,0.0,476,2019060406,2019060412
285,2004700456.0,0.0,0.0,881,2019060406,2019060412
286,2004700457.0,0.0,0.0,766,2019060406,2019060412
287,2004700459.0,0.0,0.0,1324,2019060406,2019060412
288,2004700460.0,0.0,0.0,31,2019060406,2019060412
289,2004700463.0,0.0,0.0,519,2019060406,2019060412
290,2004700464.0,0.0,0.0,213,2019060406,2019060412
291,2004700466.0,0.0,0.0,84,2019060406,2019060412
292,2004700484.0,0.0,0.0,8,2019060406,2019060412
293,2004700491.0,0.0,0.0,987,2019060406,2019060412
294,2004700492.0,0.0,0.0,2691,2019060406,2019060412
295,2004700495.0,0.0,0.0,1830,2019060406,2019060412
296,2004700496.0,0.0,0.0,158,2019060406,2019060412
297,2004700497.0,0.0,0.0,984,2019060406,2019060412
298,2004700498.0,0.0,0.0,1200,2019060406,2019060412
299,2004700499.0,0.0,0.0,497,2019060406,2019060412
300,2004700500.0,0.0,0.0,411,2019060406,2019060412
301,2004700501.0,0.0,0.0,1064,2019060406,2019060412
302,2004700502.0,0.0,0.0,844,2019060406,2019060412
303,2004700505.0,0.0,0.0,1129,2019060406,2019060412
304,2004700506.0,0.0,0.0,350,2019060406,2019060412
305,2004700517.0,0.0,0.0,1910,2019060406,2019060412
306,2004700519.0,0.0,0.0,1068,2019060406,2019060412
307,2004700521.0,0.0,0.0,359,2019060406,2019060412
308,2004700522.0,0.0,0.0,810,2019060406,2019060412
309,2004700523.0,0.0,0.0,455,2019060406,2019060412
310,2004700524.0,0.0,0.0,857,2019060406,2019060412
311,2004700525.0,0.0,0.0,746,2019060406,2019060412
312,2004700527.0,0.0,0.0,598,2019060406,2019060412
313,2004700528.0,0.0,0.0,1476,2019060406,2019060412
314,2004700529.0,0.0,0.0,276,2019060406,2019060412
315,2004700531.0,0.0,0.0,1567,2019060406,2019060412
316,2004700532.0,0.0,0.0,6019,2019060406,2019060412
317,2004700533.0,0.0,0.0,2916,2019060406,2019060412
318,2004700534.0,0.0,0.0,92,2019060406,2019060412
319,2004700535.0,0.0,0.0,3837,2019060406,2019060412
320,2004700536.0,0.0,0.0,461,2019060406,2019060412
321,2004700539.0,0.0,0.0,2304,2019060406,2019060412
322,2004700541.0,0.0,0.0,27,2019060406,2019060412
323,2004700543.0,0.0,0.0,588,2019060406,2019060412
324,2004700544.0,0.0,0.0,1573,2019060406,2019060412
325,2004700545.0,0.0,0.0,1068,2019060406,2019060412
326,2004700546.0,0.0,0.0,41,2019060406,2019060412
327,2004700548.0,0.0,0.0,891,2019060406,2019060412
328,2004700549.0,0.0,0.0,861,2019060406,2019060412
329,2004700550.0,0.0,0.0,2247,2019060406,2019060412
330,2004700551.0,0.0,0.0,547,2019060406,2019060412
331,2004700559.0,0.0,0.0,146,2019060406,2019060412
332,2004700560.0,0.0,0.0,730,2019060406,2019060412
333,2004700563.0,0.0,0.0,19,2019060406,2019060412
334,2004700564.0,0.0,0.0,427,2019060406,2019060412
335,2004700572.0,0.0,0.0,2342,2019060406,2019060412
336,2004700573.0,0.0,0.0,2632,2019060406,2019060412
337,2004700581.0,0.375,0.375,1386,2019060406,2019060412
338,2004700582.0,0.375,0.20454545454545456,154,2019060406,2019060412
339,2004700583.0,0.0625,0.0006977334235453315,2956,2019060406,2019060412
340,2004700586.0,0.0625,0.062222790856363015,2931,2019060406,2019060412
341,2004700589.0,0.75,0.011950286806883365,1569,2019060406,2019060412
342,2004700590.0,0.0,0.0,450,2019060406,2019060412
343,2004700592.0,0.75,0.17145476772616136,818,2019060406,2019060412
344,2004700593.0,0.0625,0.009712837837837838,296,2019060406,2019060412
345,2004700594.0,0.75,0.3443238731218698,599,2019060406,2019060412
346,2004700595.0,0.75,0.7181603773584906,424,2019060406,2019060412
347,2004700596.0,0.75,0.75,1246,2019060406,2019060412
348,2004700597.0,0.75,0.7447604790419161,1002,2019060406,2019060412
349,2004700598.0,0.75,0.68048128342246,561,2019060406,2019060412
350,2004700599.0,0.75,0.05646551724137931,435,2019060406,2019060412
351,2004700601.0,0.75,0.021420623145400594,1348,2019060406,2019060412
352,2004700603.0,0.0625,0.008350550964187327,726,2019060406,2019060412
353,2004700604.0,0.0625,0.0625,779,2019060406,2019060412
354,2004700606.0,0.0625,0.04024869109947644,382,2019060406,2019060412
355,2004700607.0,0.0,0.0,2582,2019060406,2019060412
356,2004700608.0,0.0625,0.04717898832684825,257,2019060406,2019060412
357,2004700609.0,0.0625,0.0625,121,2019060406,2019060412
358,2004700610.0,0.0625,0.05138888888888889,90,2019060406,2019060412
359,2004700611.0,0.0625,0.004901960784313725,1377,2019060406,2019060412
360,2004700612.0,0.0,0.0,2822,2019060406,2019060412
361,2004700613.0,0.0,0.0,1003,2019060406,2019060412
362,2004700614.0,0.0,0.0,584,2019060406,2019060412
363,2004700615.0,0.0,0.0,10,2019060406,2019060412
364,2004700616.0,0.0,0.0,860,2019060406,2019060412
365,2004700618.0,0.0,0.0,407,2019060406,2019060412
366,2004700619.0,0.0,0.0,1502,2019060406,2019060412
367,2004700620.0,0.0,0.0,5,2019060406,2019060412
368,2004700621.0,0.0,0.0,103,2019060406,2019060412
369,2004700626.0,0.0,0.0,831,2019060406,2019060412
370,2004700627.0,0.0,0.0,588,2019060406,2019060412
371,2004700628.0,0.0,0.0,1755,2019060406,2019060412
372,2004700629.0,0.0,0.0,46,2019060406,2019060412
373,2004700630.0,0.0,0.0,590,2019060406,2019060412
374,2004700631.0,0.0,0.0,1511,2019060406,2019060412
375,2004700632.0,0.0,0.0,247,2019060406,2019060412
376,2004700633.0,0.0,0.0,428,2019060406,2019060412
377,2004700634.0,0.0,0.0,712,2019060406,2019060412
378,2004700635.0,0.0,0.0,13,2019060406,2019060412
379,2004700639.0,0.0,0.0,770,2019060406,2019060412
380,2004700641.0,0.0,0.0,899,2019060406,2019060412
381,2004700644.0,0.0,0.0,225,2019060406,2019060412
382,2004700645.0,0.0,0.0,11,2019060406,2019060412
383,2004700653.0,0.0,0.0,486,2019060406,2019060412
384,2004700660.0,0.5,0.0029585798816568047,2535,2019060406,2019060412
385,2004700662.0,0.5,0.04050073637702504,679,2019060406,2019060412
386,2004700663.0,0.0,0.0,24,2019060406,2019060412
387,2004700664.0,0.0,0.0,640,2019060406,2019060412
388,2004700666.0,0.0,0.0,438,2019060406,2019060412
389,2004700674.0,0.0,0.0,2727,2019060406,2019060412
390,2004700675.0,0.0,0.0,538,2019060406,2019060412
391,2004700676.0,0.0,0.0,365,2019060406,2019060412
392,2004700678.0,0.0,0.0,721,2019060406,2019060412
393,2004700679.0,0.0,0.0,806,2019060406,2019060412
